x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0.3014071861902873,0.8899861693382263,1.682986493278804e-07,0.3630522072315216,0.8328607201576232,-0.02284701851507028,0.4037617047627767,0.7331907908121745,-0.031921011954545976,0.4195448021094004,0.6441411932309469,-0.043671639760335286,0.38778174519538877,0.5879871765772502,-0.05346105322241783,0.3674476544062297,0.6279731035232544,0.007383021898567677,0.37806665698687236,0.5399096171061198,-0.028407945483922958,0.38027509053548175,0.5566821058591207,-0.060678941756486894,0.37840189735094704,0.5879532098770142,-0.07717888156572977,0.33077045281728107,0.6128899415334066,0.0012227930768858642,0.33712390462557473,0.49639476935068766,-0.016663454473018646,0.339377482732137,0.42377674380938213,-0.037188059836626056,0.3406713227430979,0.3583318750063578,-0.052445964763561885,0.2954328298568726,0.6244029959042867,-0.013297560128072898,0.2965154310067495,0.5163779616355896,-0.03261723034083843,0.2979519327481588,0.4464608987172445,-0.047514760742584865,0.2990572353204091,0.3844808558622996,-0.05744309723377228,0.25996895829836525,0.6546011686325073,-0.03144481753309568,0.2630398531754812,0.5701242009798686,-0.04524405673146248,0.26602213382720946,0.5134237051010132,-0.049754265944163004,0.26928772528966266,0.45781099994977315,-0.05336102743943532
0.3018154054880142,0.891787976026535,1.7347500858022613e-07,0.36263151466846466,0.8359207212924957,-0.022194412536919117,0.40307582914829254,0.7356885969638824,-0.030909687280654907,0.42034706473350525,0.6467372477054596,-0.042375948280096054,0.39013825356960297,0.5899094939231873,-0.051901619881391525,0.36690185964107513,0.6288199126720428,0.007589719956740737,0.3782321810722351,0.5408312678337097,-0.027985133230686188,0.3819548785686493,0.5573538541793823,-0.06005808524787426,0.381624236702919,0.589010089635849,-0.0763750709593296,0.33049818873405457,0.6135958135128021,0.0010839112219400704,0.3366197645664215,0.496786892414093,-0.01650191191583872,0.33924007415771484,0.4245920926332474,-0.03675517439842224,0.34139595925807953,0.3589792400598526,-0.051824575290083885,0.29550597071647644,0.6246626973152161,-0.01372628752142191,0.2963319569826126,0.5165999233722687,-0.03282978758215904,0.2983943223953247,0.4452706575393677,-0.04781283810734749,0.3006064295768738,0.3812048137187958,-0.05788500979542732,0.2605125159025192,0.6543399393558502,-0.03212204575538635,0.2638608515262604,0.5690149366855621,-0.04580250754952431,0.2672129422426224,0.511958509683609,-0.05030485987663269,0.2713952511548996,0.4558407962322235,-0.053961317986249924
0.30277225375175476,0.8864108324050903,1.5403796282953408e-07,0.3665507733821869,0.8270995020866394,-0.021168606355786324,0.40656527876853943,0.7299402356147766,-0.02982138842344284,0.4216204285621643,0.6431382894515991,-0.04161882400512695,0.39070838689804077,0.5873165130615234,-0.051714103668928146,0.36996614933013916,0.6294312477111816,0.008465664461255074,0.3801414966583252,0.5427547693252563,-0.02856990322470665,0.384206622838974,0.5637020468711853,-0.062228504568338394,0.3841405212879181,0.5990205407142639,-0.0794798731803894,0.3331684470176697,0.6143475770950317,0.001388243050314486,0.3390893042087555,0.49736475944519043,-0.017532125115394592,0.34135901927948,0.42395085096359253,-0.039891064167022705,0.34305331110954285,0.35856541991233826,-0.05671068653464317,0.2974760830402374,0.625216007232666,-0.013933028094470501,0.2986888885498047,0.5172542929649353,-0.03406338021159172,0.29960790276527405,0.4459534287452698,-0.05054774880409241,0.3008897602558136,0.38329002261161804,-0.06161937490105629,0.26185452938079834,0.6542637348175049,-0.032658178359270096,0.2655579745769501,0.5689933896064758,-0.04647086188197136,0.2685955762863159,0.5122168064117432,-0.05131661146879196,0.27211663126945496,0.45689207315444946,-0.055389292538166046
0.3015073239803314,0.8872407674789429,1.8498901965813275e-07,0.3632516860961914,0.831239640712738,-0.023325668647885323,0.4037453830242157,0.7323935031890869,-0.032550159841775894,0.41860195994377136,0.6448654532432556,-0.04427548497915268,0.38700833916664124,0.5895950794219971,-0.053850650787353516,0.3680042624473572,0.6272115111351013,0.007198371458798647,0.3791292905807495,0.5383520126342773,-0.029172128066420555,0.38121217489242554,0.5573903322219849,-0.06181708723306656,0.3787405788898468,0.5918384790420532,-0.07808106392621994,0.3314829468727112,0.6114264130592346,0.0016265242593362927,0.33910149335861206,0.4954254627227783,-0.0160954762250185,0.3422701060771942,0.4223026931285858,-0.03623111546039581,0.34453561902046204,0.3578696548938751,-0.050979454070329666,0.2961456775665283,0.622515082359314,-0.01245970744639635,0.2986884117126465,0.5151737928390503,-0.03129953891038895,0.30145081877708435,0.44518396258354187,-0.04574339836835861,0.3042931854724884,0.3837404251098633,-0.055180873721838,0.2607448101043701,0.6523643732070923,-0.030253566801548004,0.2649969756603241,0.568333089351654,-0.04327746108174324,0.2690838575363159,0.5117509365081787,-0.047168854624032974,0.2738572061061859,0.45630472898483276,-0.0502263605594635
0.30159324407577515,0.8873831033706665,1.5914608297862287e-07,0.3638444244861603,0.8295876383781433,-0.021585337817668915,0.4033452570438385,0.730917751789093,-0.029204851016402245,0.41805487871170044,0.643440842628479,-0.03962808474898338,0.38778725266456604,0.5873778462409973,-0.04857974126935005,0.3671695291996002,0.6293995380401611,0.009662335738539696,0.37715616822242737,0.5447883009910583,-0.024986648932099342,0.3758472800254822,0.5587478280067444,-0.05752043053507805,0.3706161379814148,0.5864145159721375,-0.0749555379152298,0.33161309361457825,0.6143435835838318,0.0030008647590875626,0.33970433473587036,0.49798673391342163,-0.015370090492069721,0.3420982360839844,0.42429035902023315,-0.037517912685871124,0.3437446653842926,0.3594587445259094,-0.054191868752241135,0.29685738682746887,0.62505042552948,-0.011832039803266525,0.2994192838668823,0.5166018009185791,-0.03220642730593681,0.30130892992019653,0.44596993923187256,-0.049218907952308655,0.3033742308616638,0.38450708985328674,-0.060598548501729965,0.26172682642936707,0.6539720892906189,-0.030037814751267433,0.26541391015052795,0.5695246458053589,-0.045153409242630005,0.2687983810901642,0.5123876333236694,-0.05118221417069435,0.27267226576805115,0.45620959997177124,-0.05604362487792969
0.30250975489616394,0.884628415107727,1.7971515831050056e-07,0.36408036947250366,0.8297376036643982,-0.022806407883763313,0.40506434440612793,0.7326841354370117,-0.03210417926311493,0.4210345447063446,0.6455836892127991,-0.043918054550886154,0.3893401324748993,0.5903205871582031,-0.05400368198752403,0.3706668019294739,0.6282006502151489,0.005104201380163431,0.3808724582195282,0.5389152765274048,-0.0311873946338892,0.383916974067688,0.5540053248405457,-0.0634860098361969,0.3834545910358429,0.5845978260040283,-0.0799332782626152,0.33360227942466736,0.6121416091918945,-0.0010699713602662086,0.3392374515533447,0.49463942646980286,-0.019571401178836823,0.34161320328712463,0.4218544363975525,-0.040554944425821304,0.34355077147483826,0.35604938864707947,-0.056197911500930786,0.29791006445884705,0.6228752136230469,-0.015332536771893501,0.2982424199581146,0.515072762966156,-0.035071372985839844,0.30006706714630127,0.4434756636619568,-0.05069452151656151,0.30247947573661804,0.3788825571537018,-0.06120728328824043,0.26232239603996277,0.6519784927368164,-0.033115968108177185,0.2654559314250946,0.5668557286262512,-0.04704750329256058,0.2689593434333801,0.5099057555198669,-0.05190790817141533,0.2733604609966278,0.45355480909347534,-0.05590951070189476
0.3033895045518875,0.8887208998203278,1.7988810441238456e-07,0.3656836897134781,0.8306508362293243,-0.02405383065342903,0.40684643387794495,0.7333178222179413,-0.03395719639956951,0.42120303213596344,0.6451196372509003,-0.04645231366157532,0.39077228307724,0.5866723954677582,-0.056756412610411644,0.3716975748538971,0.6272734701633453,0.007831610506400466,0.3821590691804886,0.5392207503318787,-0.02854078635573387,0.38505612313747406,0.5560943782329559,-0.06129147671163082,0.3844028562307358,0.5879918038845062,-0.07780971005558968,0.33456677198410034,0.611035019159317,0.002369112684391439,0.34039267897605896,0.4953460246324539,-0.015317520592361689,0.3423349857330322,0.4230460524559021,-0.035897037014365196,0.34390509128570557,0.35758087038993835,-0.05107937566936016,0.29903729259967804,0.6214282810688019,-0.0116881406866014,0.2998068183660507,0.5152220726013184,-0.030611354857683182,0.3009321540594101,0.4451749920845032,-0.045300981029868126,0.30221499502658844,0.38290227949619293,-0.05497177504003048,0.2635315805673599,0.6507876217365265,-0.029544822871685028,0.26613378524780273,0.5670900046825409,-0.04276801273226738,0.2689610868692398,0.511000394821167,-0.04679686389863491,0.2720777094364166,0.45627233386039734,-0.0498907957226038
0.3023335933685303,0.8870731890201569,1.6101631672427175e-07,0.3641517162322998,0.8294872939586639,-0.02297629415988922,0.4056132435798645,0.7317839860916138,-0.032661162316799164,0.4226251095533371,0.6437143087387085,-0.045021237805485725,0.39275263249874115,0.5863030850887299,-0.0550073254853487,0.3704422265291214,0.627057820558548,0.006939673097804189,0.38233108818531036,0.5369381010532379,-0.02991439588367939,0.38510631024837494,0.5583842694759369,-0.06256595440208912,0.3833690583705902,0.5934656858444214,-0.07870274409651756,0.3338663727045059,0.6112478375434875,0.0011408756909077056,0.3414813131093979,0.4953170716762543,-0.01674868818372488,0.34409356117248535,0.42361435294151306,-0.036830976605415344,0.3452364057302475,0.35864877700805664,-0.05159791372716427,0.2985386550426483,0.6216570138931274,-0.01311826566234231,0.30051182210445404,0.5146613121032715,-0.03167276456952095,0.3024234026670456,0.44588980078697205,-0.04554092884063721,0.30386342108249664,0.38455045223236084,-0.05472420156002045,0.2630250155925751,0.6506780982017517,-0.03109711315482855,0.2668265104293823,0.5668394267559052,-0.04354226030409336,0.2702842205762863,0.5107641816139221,-0.046931834891438484,0.2740987092256546,0.45591285824775696,-0.04968709126114845
0.3024042248725891,0.8883296847343445,1.7464064683281322e-07,0.3650720417499542,0.8318773508071899,-0.023970281705260277,0.40608853101730347,0.7328095436096191,-0.03344883397221565,0.4218806326389313,0.6443517804145813,-0.045434292405843735,0.39133599400520325,0.5877799391746521,-0.055171381682157516,0.3705223798751831,0.62652188539505,0.007382218260318041,0.3820241093635559,0.5383760333061218,-0.028614874929189682,0.3842576742172241,0.556494951248169,-0.060941170901060104,0.38205668330192566,0.5888574719429016,-0.07725349068641663,0.3335708677768707,0.6110451221466064,0.0018698382191359997,0.3403196632862091,0.4953376054763794,-0.015790631994605064,0.34262150526046753,0.42300134897232056,-0.036170899868011475,0.34390538930892944,0.357744961977005,-0.05121980607509613,0.29817041754722595,0.6224144101142883,-0.012201541103422642,0.2993137240409851,0.5155577659606934,-0.031210459768772125,0.3010525703430176,0.4456276297569275,-0.046045076102018356,0.30276811122894287,0.38355693221092224,-0.0558534599840641,0.2627623975276947,0.6522115468978882,-0.030031949281692505,0.26583850383758545,0.5680510401725769,-0.0433039553463459,0.2692384719848633,0.5117505788803101,-0.04759323596954346,0.2733045220375061,0.45675143599510193,-0.050990018993616104
0.3021034598350525,0.8887900114059448,1.5875552605848497e-07,0.36441677808761597,0.8320663571357727,-0.023727526888251305,0.4053806662559509,0.7326578497886658,-0.03301090747117996,0.42177918553352356,0.6438167095184326,-0.04488622397184372,0.39114654064178467,0.5874545574188232,-0.054533906280994415,0.36999014019966125,0.6260242462158203,0.007472753059118986,0.3808232545852661,0.5376662611961365,-0.027975380420684814,0.38132792711257935,0.556582510471344,-0.05996289476752281,0.37748658657073975,0.5880072116851807,-0.07632081210613251,0.33352696895599365,0.6113198399543762,0.001865214086137712,0.34083640575408936,0.49568843841552734,-0.01576174609363079,0.34292012453079224,0.4238319993019104,-0.036103930324316025,0.3436574637889862,0.3586113154888153,-0.05122874677181244,0.29847094416618347,0.6228642463684082,-0.012245695106685162,0.300159752368927,0.5161341428756714,-0.03131486102938652,0.30151960253715515,0.4472212791442871,-0.04625887796282768,0.3023696839809418,0.3862561583518982,-0.05616879463195801,0.26320818066596985,0.6525346636772156,-0.0300920270383358,0.26626643538475037,0.5684579610824585,-0.04364895075559616,0.26944345235824585,0.5122085213661194,-0.04831714928150177,0.2729080021381378,0.45728790760040283,-0.05200597271323204
